,pk,URL,news_headline,impact_type,translated
1108,615,https://esg.businesstoday.com.tw/article/category/180687/post/202101130005,超強農業4.0！醬爆大蝦、年年有餘...桌上的年菜竟是「魚電共生」的智慧養殖,0,"Super Agriculture 4.0! Sauce burst prawns and more than year -year ... The annual dishes on the table are actually wise breeding of ""Symbiosis of Fish Electricity"""
1109,684,https://esg.businesstoday.com.tw/article/category/180689/post/202103030053,設置公司治理主管、董監事採候選人提名制...公司治理4大新制一次看懂,3,"Set up company governance supervisors, directors and supervisors of candidate nomination system ... Company governance 4 new systems to understand once"
1110,210,https://esg.businesstoday.com.tw/article/category/180689/post/202003180053,「信任」助中小企業挺過疫情,4,"""Trust"" help SMEs survive the epidemic"
1111,1172,https://esg.businesstoday.com.tw/article/category/180687/post/202110260008,氣候變遷通識課：什麽是COP26？為什麼對您我如此重要？,3,Climate Change General Class: What is COP26? Why is it so important to you?
1112,2420,https://esg.businesstoday.com.tw/article/category/190807/post/202212120009,平地7度「這天」有機會報到！入冬最強寒流來襲，一張圖看何時開始「極寒冷」、雨區在哪裡,3,"Pingdi 7 degrees ""this day"" has the opportunity to report! The strongest cold current in winter is coming."
1113,420,https://esg.businesstoday.com.tw/article/category/180687/post/202010070019,二氧化碳上升，植物的養分就降低...全球營養大崩壞：未來每樣東西都像垃圾食物,3,"Carbon dioxide rises, and the nutrients of plants will be reduced ... Global nutrition collapse: Everything in the future is like junk food"
1114,1307,https://esg.businesstoday.com.tw/article/category/180689/post/202111290014,薪轉戶金融卡驚傳遭集體盜刷？中信銀回應了,1,The salary transfer financial card was stolen collectively? CITIC Bank responded
1115,646,https://esg.businesstoday.com.tw/article/category/180689/post/202102020019,如何杜絕理專違規，消除資訊不對稱？金融專家：銀行須確切落實「這件事」,3,"How to eliminate the illegal regulations and eliminate information asymmetry? Financial experts: Banks must implement the ""incident"" exactly"
1116,1809,https://esg.businesstoday.com.tw/article/category/180687/post/202205060009,達成碳中和還需要在地化思維！比爾蓋茲基金投資新創：只減少碳排量遠遠不夠,3,"To achieve carbon neutrality, you still need to be located in localization! Bill Gates Fund Investment New: Only reduced carbon displacement is not enough"
1117,289,https://esg.businesstoday.com.tw/article/category/180687/post/202007190004,開冷氣關窗戶，快速冷房又省電？　環保局：「髒空氣吸好吸滿！」　此舉可解,4,"Open the air -conditioning window, fast cold room and save power? Environmental Protection Bureau: ""Dirty air sucks well!"" This move can be solved"
1118,1236,https://esg.businesstoday.com.tw/article/category/180687/post/202111100038,氣候評比我全球倒數第五？環保署：引用錯誤資訊，對我國已造成傷害,3,"Climate evaluation of the fifth global number? Environmental Protection Agency: Quoting wrong information, which has caused harm to my country"
1119,1203,https://esg.businesstoday.com.tw/article/category/180687/post/202111030077,國際級節能減碳建築地標！陶朱隱園不只是豪宅，屋頂就裝了六台風力發電設備,0,"International -level energy -saving carbon reduction building landmark! Tao Zhu Yinyuan is not just a mansion, but the roof is equipped with six wind power generation equipment"
1120,997,https://esg.businesstoday.com.tw/article/category/180689/post/202108180040,銅板價吸引小資族、送電到你家，光陽掀電動機車霸主卡位戰！,0,"The price of copper board attracts petty bourgeoisie, send electricity to your house, Guangyang lifts an electric motorcycle overlord card!"
1121,2071,https://esg.businesstoday.com.tw/article/category/190807/post/202208180022,特斯拉被踢出標普ESG指數！單一數據ESG評級，真的公平嗎？,3,Tesla was kicked out of the S & P ESG Index! Is a single data ESG rating really fair?
1122,1527,https://esg.businesstoday.com.tw/article/category/180688/post/202202100017,裕隆砸錢留人！嚴陳莉蓮宣布：員工調薪上看25％,0,Yulong smashed money to stay! Yan Chen Lilian announced: 25 % of employees' salary adjustment
1123,2381,https://esg.businesstoday.com.tw/article/category/180689/post/202211280021,企業決戰未來永續競爭力，數位轉型與ESG雙軌並行！,3,"The company's decisive battle in the future is permanent competitive, and digital transformation is parallel with the ESG dual track!"
1124,2192,https://esg.businesstoday.com.tw/article/category/180688/post/202209290007,給員工沒有經濟壓力的工作環境！不用自己支付仲介費，金元福推外籍移工「零付費」,0,"There is no economic pressure on employees! Do not need to pay the agency fee by yourself, Jin Yuanfu pushes the ""zero payment"" of foreign migrant workers"
1125,2321,https://esg.businesstoday.com.tw/article/category/180689/post/202211110010,裁員潮下，誰是箭靶？微軟前人資副總裁：除了約聘職，這 2 種員工也很危險,1,"Under the tide of layoffs, who is the target? Vice President of Microsoft's former Vice President: In addition to contracting, these two employees are also very dangerous"
1126,1414,https://esg.businesstoday.com.tw/article/category/190807/post/202112290027,兆豐銀行衝刺財管2.0  高資產規模年底有望突破200億,0,Zhaofeng Bank sprint financial management 2.0 high assets at the end of the year is expected to exceed 20 billion
1127,1289,https://esg.businesstoday.com.tw/article/category/180689/post/202111240006,光洋科經營權之爭，扯出台鋼激鬥13家上市櫃管理階層！為何台鋼盟這麼積極攻城掠地？,1,"The dispute between the right to operate in Guangyangke, and the 13 listed cabinets in the Steel Steel Fighting Start! Why is the Tae Steel League so actively siege the city?"
1128,1897,https://esg.businesstoday.com.tw/article/category/180687/post/202206100030,全家咖啡年銷1.6億杯，推「循環杯」租借更愛地球一點點！杯蓋改封膜一杯就能減塑54％,0,"The whole family coffee sold for 160 million cups, pushing the ""Circle Cup"" to rent a little bit more! A cup lid can be reduced by 54 % to reduce plastic"
1129,1842,https://esg.businesstoday.com.tw/article/category/180689/post/202205180023,「水泥王子」跨面板慘業，他如何4年翻轉群創，從慘虧近200億到大賺575億，還養出3隻小金雞？,2,"""Prince of Cement"" Cross -panel tragedy, how did he turn the group in 4 years, from nearly 20 billion to 57.5 billion yuan from tragedy, and raised 3 little golden chickens?"
1130,1071,https://esg.businesstoday.com.tw/article/category/180687/post/202109240035,專訪經濟部次長曾文生》三接外推如何顧供電、護藻礁？6大關鍵QA一次說清楚,3,"Interview with the Secretary of the Ministry of Economic Affairs Zeng Wensheng, ""How to take care of power supply and algae reef? 6 key QA once made clear at a time"
1131,1349,https://esg.businesstoday.com.tw/article/category/180689/post/202112080043,一千度也燒不壞的環保決心！台泥董座張安平，投資儲能領域只為「這件事」,0,"One thousand degrees of environmental determination to burn! Zhang Anping, the Dong Ni Dongzhang, is only the ""incident"" in the field of energy storage."
1132,2187,https://esg.businesstoday.com.tw/article/category/180689/post/202209280036,企業外包盛行，為何國泰金「為了喝牛奶養牛」？遠征1700公里外戰場，全靠這批數位大軍,2,"Enterprise outsourcing is prevalent. The expedition 1700 kilometers outside the battlefield, all rely on these batches of digital army"
1133,664,https://esg.businesstoday.com.tw/article/category/180687/post/202102200021,張安平讓灰色台泥變綠了！原因竟與台大有關,0,Zhang Anping made the gray table green green! The reason is related to the National Taiwan University
1134,1479,https://esg.businesstoday.com.tw/article/category/180687/post/202201190031,國發會3月提淨零路徑，排除核能並補助運具電動化,3,"The National Development Council cleared the zero path in March, eliminates nuclear energy and subsidizes the electricization of the transportation tool"
1135,989,https://esg.businesstoday.com.tw/article/category/180687/post/202108170009,車諾比核災 35 年後尚未結束，監測又發現一處隔間中子釋放激增 40%,3,"After 35 years of Chenby nuclear disaster, it has not yet ended, and the monitoring found that the release of a neutron of a compartment increased by 40%."
1136,857,https://esg.businesstoday.com.tw/article/category/180687/post/202106180014,企業快篩是重要指標！重視ESG的優良企業會做好這件事,3,Corporate fast screening is an important indicator! Excellent enterprises that value ESG will do this well
1137,718,https://esg.businesstoday.com.tw/article/category/180687/post/202103160034,「為何台灣自己做不出特斯拉？」 馬斯克親口告訴台廠高層，因為「這兩種人才」最缺乏！,3,"""Why can't Taiwan do Tesla itself?"" Musk told the senior management of Taiwan factory because ""these two talents"" lackd!"
1138,1318,https://esg.businesstoday.com.tw/article/category/180689/post/202112010019,田裡的鞋王》向低利代工Say No！拒絕愛迪達300億訂單，年營收逼近600億，寫下台廠最狂傳奇,0,"""Shoe King in Tian"" to low -interest OEMs SAY NO! Reject Eddar's 30 billion orders, and the annual revenue is nearly 60 billion yuan."
1139,349,https://esg.businesstoday.com.tw/article/category/180687/post/202009090018,23歲棄200萬年薪！英國碩士畢業為癌母回台種田：如果最愛的人不在了，成功又有什麼意義,4,"At the age of 23, he abandoned 2 million years of salary! Graduated from the British master's degree return to Taiwan to plant fields: If your favorite person is gone, what is the meaning of success?"
1140,681,https://esg.businesstoday.com.tw/article/category/180687/post/202103020022,海嘯影響失去所有電源、爐心無法冷卻...日本前首相菅直人：我從沒想過核災會發生在日本,3,"The tsunami affects all the power supply and the heart of the furnace cannot be cooled ... The former Prime Minister of Japan, Naoto Naoto: I never thought that the nuclear disaster would happen in Japan"
1141,256,https://esg.businesstoday.com.tw/article/category/180687/post/202006040022,疫情當前勿忘氣候變遷–從「TCFD」說起,3,"The epidemic is currently not forgotten climate change -starting from ""TCFD"""
1142,2346,https://esg.businesstoday.com.tw/article/category/180688/post/202211170021,讓台東人不需離鄉背井到外縣市工作！芙彤園如何創造香草綠金經濟？,0,Let Taitung people do not need to leave their hometown to work in the county and cities! How does Fu Tongyuan create vanilla green gold economy?
1143,261,https://esg.businesstoday.com.tw/article/category/180687/post/202006080013,「海龍離岸風電計畫」放眼未來　國際大廠聯手推升臺灣綠能產業鏈成亞太出口中心,3,"""Hailong offshore wind power plan"" look at the future international manufacturers to promote the Taiwan Green Energy Industry Chain to Cheng Asia Pacific Export Center"
1144,1660,https://esg.businesstoday.com.tw/article/category/220217/post/202203220004,面對淨零浪潮，金融業該怎麼做？永豐金：規劃四大面向呼應永續潮流,0,"In the face of the zero wave, what should the financial industry do? Yongfeng Gold: Planning four major orientation to echo the trend of sustainability"
1145,480,https://esg.businesstoday.com.tw/article/category/180687/post/202010280040,人算不如天算的油峰,3,People are not as good as the oil peak
1146,1404,https://esg.businesstoday.com.tw/article/category/180687/post/202112290056,用二氧化碳做鞋底，以達到「負排放」？這家瑞士新創追求「效能」與「環保」，吸引網球天王費德勒一起創業！,0,"Use carbon dioxide as the soles of the shoe to achieve ""negative emissions""? This Swiss new pursuit of ""efficiency"" and ""environmental protection"" attracts tennis king Federer to start a business together!"
1147,1365,https://esg.businesstoday.com.tw/article/category/180687/post/202112150023,小企業的永續行動》以循環經濟原料打造創新配方！綠藤如何做到「可信淨零」？,0,"""Small Enterprise's Sustainable Action"" uses circular economic raw materials to create an innovative formula! How do green vines ""credible and clean""?"
1148,1899,https://esg.businesstoday.com.tw/article/category/190807/post/202206130027,「以人為本是地方永續發展的核心」！迎接淨零挑戰的時代，「馬爾默宣言」正式啟動,3,"""People -oriented are the core of the sustainable development of the local!"" In the era of welcoming the net zone challenge, the ""Malmer Declaration"" officially launched"
1149,1782,https://esg.businesstoday.com.tw/article/category/180687/post/202204250014,台灣57%碳排來自工業，產業如何擁抱淨零排放？專家給2個轉型建議,3,57%of Taiwan's carbon row comes from industry. How can the industry embrace net zero emissions? Experts give 2 transformation suggestions
1150,734,https://esg.businesstoday.com.tw/article/category/180688/post/202103250008,別以為發資遣費就可以叫員工滾蛋！為何勞資糾紛頻傳的公司，反而會成為幸福企業,3,Don't think that you can call your employee to get out of the case! Why do companies with frequent labor and capital disputes become a happy enterprise?
1151,1783,https://esg.businesstoday.com.tw/article/category/190807/post/202204260014,離岸風電焊接人才薪資高達十萬！國發基金加碼，培養永續人才勢在必行,3,"The salary of offshore wind welding talents is as high as 100,000! Guofa Fund will increase, and it is imperative to cultivate sustainable talents"
1152,1012,https://esg.businesstoday.com.tw/article/category/180687/post/202108250046,氣候行動倡議，呼籲2050年實現淨零排放,3,"Climate action initiative, calling on 2050 to achieve net zero emissions"
1153,356,https://esg.businesstoday.com.tw/article/category/180688/post/202009140016,「當初回來就被家裡罵死啦！」留美航太博士棄NASA高薪，要用「無人機」撕下台灣「代工國家」標籤,3,"""When I came back, I was scolded to death at home!"" Dr. Liularity in the United States abandoned NASA with a high salary and must use ""drone"" to tear off the ""foundry country"" label in Taiwan"
1154,2351,https://esg.businesstoday.com.tw/article/category/180687/post/202211180007,天、地、人：決定氣候變遷風險三要素、同時也是成就美酒三要素,3,"Heaven, Earth, People: Determine the three elements of the risk of climate change, but also the three elements of the three elements of wine"
1155,984,https://esg.businesstoday.com.tw/article/category/180687/post/202108160025,極端氣候常態化，專家警告：糧食價格大漲「回不去」,3,"The extreme climate is normalized, experts warn: food prices have risen ""Can't go back"""
1156,1981,https://esg.businesstoday.com.tw/article/category/180687/post/202207140005,碳捕捉比賽贏家出爐！馬斯克資助近 30 億台幣，哪位除碳大師能抱獎而歸？,3,The carbon capture competition winner is released! Musk funded nearly 3 billion Taiwan dollars. Which carbon removal master can hold a prize?
1157,443,https://esg.businesstoday.com.tw/article/category/180687/post/202010150006,經濟力指標居六都之首！鄭文燦甩歷史包袱，打造青創最愛的亞洲矽谷,3,The economic indicator is the first of the six capitals! Zheng Wencan shakes the burden of history and creates the favorite Asian Silicon Valley of Qingchuang
1158,637,https://esg.businesstoday.com.tw/article/category/180687/post/202101280041,「半導體業就像科技業的中央廚房」從材料、製程到產品端...聯電如何落實ESG？,0,"""The semiconductor industry is like the central kitchen of the technology industry"" from material, process to product side ... How does UMC implement ESG?"
1159,52,https://esg.businesstoday.com.tw/article/category/180688/post/201807050004,不會讀書的孩子 變身當代發明家,4,Children who can't read into a contemporary inventor
1160,177,https://esg.businesstoday.com.tw/article/category/180688/post/201911270047,扶輪義診團 尼泊爾偏鄉埋下改變種子,3,The Rotary Volunteer Group Nepal Township has laid changing seeds
1161,59,https://esg.businesstoday.com.tw/article/category/180688/post/201808240030,出生時臍帶繞頸、500萬獎金均分給3位教練…郭婞淳的「舉重人生」,3,"The umbilical cord around the neck and 5 million bonuses were all distributed to 3 coaches ... Guo Yanchun's ""weightlifting life"""
1162,1294,https://esg.businesstoday.com.tw/article/category/180687/post/202111150020,直擊李長榮科學創新引擎，研發中心孵化新人才、新創意、新生意,0,"Directly hit Li Changrong's scientific innovation engine, and the R & D center incubated new talents, new ideas, and new business"
1163,1533,https://esg.businesstoday.com.tw/article/category/180688/post/202202150008,"佈局永續發展，聯發科這些都做到了：三座資料中心每年可省 2,030 萬度！",0,"The layout is sustainable, and MediaTek has achieved it: the three data centers can save 20.3 million degrees each year!"
1164,699,https://esg.businesstoday.com.tw/article/category/180688/post/202103090043,像極了義大利！生得少，活得長，我們的老年誰來顧？,4,Like Italy! Live and live a long life. Who will take care of our elderly?
1165,1132,https://esg.businesstoday.com.tw/article/category/180687/post/202110130014,許文龍的奇美集團，9年後重返電子榮耀！一塊廢塑膠，讓它躋身6大PC品牌第一階供應商,0,"Xu Wenlong's Chimei Group returned to Electronics after 9 years! A waste plastic, let it be among the first -order suppliers of the 6 major PC brands"
1166,2060,https://esg.businesstoday.com.tw/article/category/180687/post/202208150021,比爾蓋茲投資空調新技術，冷氣耗能降低 90% ！地球越吹越熱有解嗎？,0,"Bill Gates invested in new air -conditioning technology, and the energy consumption of air -conditioning was reduced by 90%! Is the earth more hot and hotter?"
1167,2316,https://esg.businesstoday.com.tw/article/category/180687/post/202211110023,你每天的碳排量有多少？Joro自動估算每一筆日常消費碳排數，還能直接進行「碳補償」,0,"How much does your daily carbon discharge? Joro automatically estimates each daily consumption carbon row, and can also directly conduct ""carbon compensation"""
1168,2026,https://esg.businesstoday.com.tw/article/category/220217/post/202208010028,氣候變遷進入緊急狀態！2050年再生能源比重逾50%...台灣發展離岸風電「開創新綠金時代」,3,"Climate change has entered an emergency! In 2050, the proportion of renewable energy more than 50%... Taiwan developed offshore wind power ""innovation green gold era"""
1169,2011,https://esg.businesstoday.com.tw/article/category/180687/post/202207250025,吃肉就是不環保？蔬果運輸碳排量其實更驚人！,3,Is it environmentally friendly eating meat? The carbon displacement of fruits and vegetables is actually even more amazing!
1170,2410,https://esg.businesstoday.com.tw/article/category/190807/post/202212080006,只回暖1天，入冬最強冷空氣要來了！一週氣溫「3階段變化」，這天會最冷...低溫恐剩12度,4,"Just keep it back for 1 day, the strongest cold air in winter is coming! The ""3 stages of changes"" in the week of the week, the coldest day will be the coldest ... the low temperature is 12 degrees left"
1171,126,https://esg.businesstoday.com.tw/article/category/180689/post/201905020024,學會說不,4,Learn not to say no
1172,1234,https://esg.businesstoday.com.tw/article/category/180688/post/202111080018,正向循環的永續金融生態圈！玉山發揮影響力，協助企業低碳轉型,0,A perpetual financial ecosystem in the cycle! Yushan exerts its influence and helps companies transform low -carbon transformation
1173,1982,https://esg.businesstoday.com.tw/article/category/180689/post/202207150005,引入低碳鮮食、把45歲以上員工變超強戰力！統一超商入選道瓊永續指數，看7-11如何做ESG？,0,"Introduce low -carbon fresh food and turn employees over 45 years old! Unified Supermarkets selected Dao Qiongyong Sequel Index, see how to do ESG 7-11?"
1174,1437,https://esg.businesstoday.com.tw/article/category/180688/post/202201070005,金管會拚ESG只重EG？金管會喊冤：也拚S力挺三種弱勢,3,The gold management will fight ESG only EG? The HKMA will shout that the grievances: also fight S support three weaknesses
1175,1584,https://esg.businesstoday.com.tw/article/category/180687/post/202203020059,化作春泥更護花，遺體產生的有機物還可用來施肥！一文認識「水葬」、「有機葬」等環保葬,3,"It can be used to protect the flowers in spring mud, and the organic matter produced by the remains can also be used to fertilize! One article knows ""water burial"", ""organic burial"" and other environmentally friendly burials"
1176,2354,https://esg.businesstoday.com.tw/article/category/180687/post/202211180016,COP27現場直擊》台達與國際專家交流，談珊瑚復育的台灣經驗,0,"Cop27 direct hit ""Deda to communicate with international experts, talk about the Taiwan experience of coral rehabilitation"
1177,1776,https://esg.businesstoday.com.tw/article/category/180687/post/202204210006,蘋果淨零碳排進一步！再生材料占比近兩成、首度加入經認證再生金,0,"Apple's net zero carbon row is further! The proportion of regeneration materials accounts for nearly 20 %, and for the first time, the certified recycling gold is added"
1178,2337,https://esg.businesstoday.com.tw/article/category/180687/post/202211160073,台灣碳排放佔全球不到1%　為何還要減碳？「當全球把減碳當成貿易談判，我們一定要減碳！」,0,"Why does Taiwan's carbon emissions account for less than 1%of the world? ""When carbon reduction is used as a trade negotiation, we must reduce carbon!"""
1179,1606,https://esg.businesstoday.com.tw/article/category/180689/post/202202140018,父親驟逝、一肩扛大樑　花仙子CEO王佳郁如何翻轉40年老店，將「媽媽牌」變身成文青新歡？,0,"How can my father died and carried a beam flower fairy CEO Wang Jiayu for 40 years of old shop and transformed the ""Mom card"" into Wenqing Xinhuan?"
1180,252,https://esg.businesstoday.com.tw/article/category/180689/post/202006030043,邁向全球化2.0　永續供應鏈管理六項思考,3,Six thoughts for globalization 2.0 Mustnt supply chain management
1181,853,https://esg.businesstoday.com.tw/article/category/180687/post/202106160025,面對缺電・水荒，油電水價仍穿「國王的新衣」!　台積電未來3年水電需求再增1倍，台灣準備好了嗎？,3,"Faced with power shortage and water shortage, oil and electricity prices are still wearing ""King's New Clothing""! TSMC has doubled water and electricity demand in the next 3 years. Is Taiwan ready?"
1182,1692,https://esg.businesstoday.com.tw/article/category/180687/post/202203290026,1000 磅蟹殼，就能淨化「幾千萬加侖」汙水！蟹殼精華如何解決水汙染？,0,"1000 pounds of crab shells can purify ""tens of millions of gallons"" sewage! How to solve water pollution in crab shell essence?"
1183,1025,https://esg.businesstoday.com.tw/article/category/180689/post/202108310001,中鋼股東會》明年再生水用量將過半，海淡實驗產線成本持續優化,0,"""Sinosteel Shareholders' Association"" will be more than half of the recycled water next year, and the cost of Haifang experimental line will continue to be optimized"
1184,2041,https://esg.businesstoday.com.tw/article/category/180687/post/202208080009,「環保從來就不是一件簡單的事」，自備杯折10元已推動24年！台灣星巴克如何成為減塑先行者？,0,"""Environmental protection has never been a simple matter."" It has been promoted for 24 years at a discount of 10 yuan for its own cup! How do Taiwan Starbucks become a pioneer of plastic reduction?"
1185,1668,https://esg.businesstoday.com.tw/article/category/180688/post/202203220012,環境、食安、長照三面俱到！超越房仲，台灣房屋的ESG創新,0,"Environment, food safety, and long -term photos are all available! Beyond Fangzhong, ESG Innovation of Taiwan Houses"
1186,596,https://esg.businesstoday.com.tw/article/category/180689/post/202012300013,B型企業重新定義「成功」,0,"Type B enterprise redefine ""success"""
1187,744,https://esg.businesstoday.com.tw/article/category/180687/post/202103300023,回收電池、淘汰落後產能，股價就會大漲！搭上中國節能減排商機，把握這3個機會,3,Recycling batteries and eliminating backward production capacity will rise sharply! Take the business opportunities of energy conservation and emission reduction in China to seize these three opportunities
1188,904,https://esg.businesstoday.com.tw/article/category/180688/post/202107210019,高價賣給各國政府！救命疫苗莫德納遭批劫貧濟富？拆解暴利背後真相,1,Sell ​​high prices to governments! Safe vaccine Modner was approved to rob the poor? Remove the truth behind the profits
1189,1934,https://esg.businesstoday.com.tw/article/category/180689/post/202205180075,國光載客量曾雪崩剩8％，扛1600個家庭、壓力再大也要突破！總座祭「縮併撤」：該做就得做下去,1,"Guoguang's passenger capacity once had an avalanche, and it would break through 1,600 families. The main section festival ""shrink and withdraw"": you have to do it if you do it"
1190,876,https://esg.businesstoday.com.tw/article/category/180687/post/202107050034,富邦全面推動低碳轉型　持續建構長期氣候韌性,0,Fubon comprehensively promotes low -carbon transformation to continue to construct long -term climate toughness
1191,1775,https://esg.businesstoday.com.tw/article/category/190807/post/202204210029,替企業省下50％時間、30％成本，緯創與精誠都在用的ESG報告書AI,0,"Save 50 % and 30 % costs for the enterprise, the ESG report AI that we Wei Chuang and sincerity are using"
1192,1815,https://esg.businesstoday.com.tw/article/category/180687/post/202205100033,Coldplay巡迴演唱會吹低碳風！舞台電力幾乎完全使用再生能源,3,Coldplay touring concert blows low carbon wind! Stage electricity almost uses renewable energy almost completely
1193,1216,https://esg.businesstoday.com.tw/article/category/180689/post/202111050005,「台灣製造不輸國際大廠！」從堅持研發到懷疑自我，成運吳定發要把電動巴士賣到世界,0,"""Made in Taiwan will not lose international factories!"" From persistence to research and development to doubt self, Cheng Yun Wu Dingfa will sell electric buses to the world"
1194,2416,https://esg.businesstoday.com.tw/article/category/180689/post/202212090007,「2018年起，沒有一次開會沒提到永續相關的事」，台泥如何顛覆高碳排產業，水泥發貨量少 4 成，營收仍成長？,0,"""Since 2018, there is no one meeting without mentioning sustainable related things."" How did TEICA overturn the high -carbon row industry?"
1195,899,https://esg.businesstoday.com.tw/article/category/180689/post/202107210041,嚴陳莉蓮為嘉裕定出三方向拚轉型　下一步將踏入這兩大市場,0,Yan Chen Lilian set a three -way to transform the next step to the next two markets for Jiayu.
1196,2196,https://esg.businesstoday.com.tw/article/category/190807/post/202209290023,花旗台灣佈建ESG轉型藍圖 厚植永續競爭力,0,Citi Taiwan sets up ESG transition blueprint and plant sustainable competitiveness
1197,5,https://esg.businesstoday.com.tw/article/category/180688/post/201610060024,帶著萬本書走全台 麗嬰房創辦人變說故事大使,0,Take the founder of the Liyingfang in Taiwan with thousands of books to tell the story ambassador
1198,2322,https://esg.businesstoday.com.tw/article/category/180687/post/202211110014,省電費還能減少碳排放！「被動式房屋」是永續建築新解方？,0,"Power saving costs can also reduce carbon emissions! ""Passive House"" is a new solution for sustainable building?"
1199,156,https://esg.businesstoday.com.tw/article/category/180687/post/201909180034,把太陽能板當「存股」  年報酬六％投資術,0,"Putting solar panels as ""depository"" annual remuneration 6 % investment surgery"
1200,169,https://esg.businesstoday.com.tw/article/category/180689/post/201911060013,人口不到4萬，卻拿過10面奧運獎牌...列支敦斯登，舊歐洲裡的新腦袋,4,"The population is less than 40,000, but he has won 10 Olympic medals ... Liecotinson, a new head in old Europe"
1201,161,https://esg.businesstoday.com.tw/article/category/180687/post/201910160043,你們好大的膽子,3,You are so courageous
1202,376,https://esg.businesstoday.com.tw/article/category/180687/post/202009180017,厭惡動物實驗、不在中國做生意...全球第4大美妝保養品集團Natura：獲利與永續是同一件事,3,"Disdowant animal experiments, not doing business in China ... Natura, the 4th largest beauty supporter group in the world: profit and perpetual sustainability are the same thing"
1203,1733,https://esg.businesstoday.com.tw/article/category/180687/post/202204120012,中小企業也能精準追蹤碳排量！Google、瑞典新創聯手推出免費服務,0,"SMEs can also accurately track carbon discharge! Google, Sweden New Chuang jointly launched free services"
1204,852,https://esg.businesstoday.com.tw/article/category/180688/post/202106160042,面對缺電・水荒，油電水價仍穿「國王的新衣」!　台積電未來3年水電需求再增1倍，台灣準備好了嗎？,3,"Faced with power shortage and water shortage, oil and electricity prices are still wearing ""King's New Clothing""! TSMC has doubled water and electricity demand in the next 3 years. Is Taiwan ready?"
1205,545,https://esg.businesstoday.com.tw/article/category/180689/post/202012080011,納斯達克提上市新規則：董事會一定要有女性和多元身分席位，為何這關乎你我的投資報酬？,3,New Rules of Nasdaq's listing: The board of directors must have women and diverse status seats. Why is this related to your investment remuneration?
1206,463,https://esg.businesstoday.com.tw/article/category/180689/post/202010210004,魔鬼藏在細節裡！小監工白手起家，他如何成為年收5億豪宅物業管理大亨？,4,The devil is hidden in the details! Small supervisors started in scratch.
1207,2405,https://esg.businesstoday.com.tw/article/category/190807/post/202212060008,今晨低溫14.3°C！這2地雨再下7天...為何「北冷南暖」？明回暖這天又降，一圖看懂天氣變化,3,"This morning low temperature 14.3 ° C! These 2 rain rain are 7 days ... Why is ""North Cold and South Warm""? Ming Hui warmly fell on this day, one picture understands the weather changes"
1208,938,https://esg.businesstoday.com.tw/article/category/180687/post/202108020014,揭開歐盟碳關稅神秘面紗：天底下不再有免費排碳量,3,Open the mysterious veil of the European Union's carbon tariffs: there is no longer free carbon discharge in the world
1209,1686,https://esg.businesstoday.com.tw/article/category/180687/post/202203240011,Nespresso攜手i郵箱、台大，力推回收膠囊！如何打造一杯碳中和咖啡？,0,Nespresso joined hands with i mailbox and Taiwan University to push the recycling capsule! How to create a cup of carbon neutralization?
1210,293,https://esg.businesstoday.com.tw/article/category/180687/post/202007230025,經濟學過度重視GDP！《甜甜圈經濟學》作者顛覆傳統經濟理論,3,"Economics excessively attaches great importance to GDP! The author of ""Glose Economics"" subverts traditional economic theory"
1211,1847,https://esg.businesstoday.com.tw/article/category/180689/post/202205200032,身價1300億大老闆再出擊！ 陳泰銘攜手鴻海劉揚偉，28億入股MOSFET大廠，攏是為了電動車,0,"The worth of 130 billion big bosses attacked again! Chen Taiming joined hands with Hon Hai Liu Yangwei, and 2.8 billion invested in the MOSFET manufacturer to bring it for electric vehicles."
1212,1031,https://esg.businesstoday.com.tw/article/category/180687/post/202109020034,不要看到加10元多一件就衝動採購！生活中這些小事，是氣候變遷的重大殺手,3,Don't see the impulse purchase of more than 10 yuan! These small things in life are major killers of climate change
1213,1358,https://esg.businesstoday.com.tw/article/category/180687/post/202112130003,企業宣示「碳中和」，就代表夠綠嗎？一文帶你看水有多深,3,"Does the company declare ""carbon neutral"", does it mean that it is green enough? One article takes you to see how deep the water is"
1214,2290,https://esg.businesstoday.com.tw/article/category/180687/post/202211070021,如果鯊鯊包裡的填料變成海洋垃圾⋯IKEA打造海廢體驗屋，震撼呈現海污實景,0,"If the filler in the shark bag becomes marine garbage, IKEA builds a sea waste experience house, shocking shows the real scene of sea pollution"
1215,1182,https://esg.businesstoday.com.tw/article/category/180688/post/202110270037,「GDP無法充分衡量一國福祉！」追求永續發展，台灣政府必須先打破GDP迷思,3,"""GDP cannot fully measure the well -being of a country!"" Pursuing sustainable development, the Taiwan government must first break the GDP myth first"
1216,285,https://esg.businesstoday.com.tw/article/category/180687/post/202007150011,家樂福從通路端推友善消費,0,Carrefour pushes friendly consumption from the channel
1217,60,https://esg.businesstoday.com.tw/article/category/180687/post/201808300002,邂逅永續馬爾他 綠環保×輕旅行,3,他 Sustainable Malti Green Environmental Protection × Light Travel
1218,2450,https://esg.businesstoday.com.tw/article/category/180687/post/202212220020,魚種與數量銳減、原住民難以計算潮水變化... 氣候變遷對海洋的衝擊，遠比想像嚴重！,3,"Fish species and quantities are sharply reduced, and the indigenous people are difficult to calculate the changes in tide ... The impact of climate change on the ocean is far more serious than imagination!"
